S.no,Content ID,Reaction Type,Score,Sentiment,Datetime,Content Type,Category,,,,
14094,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,30,positive,30-06-2020 09:14,audio,culture,,,,
14095,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,10,negative,22-08-2020 07:52,audio,culture,,,,
14096,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,70,positive,08-03-2021 14:46,audio,culture,,,,
14097,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,12,negative,17-04-2021 16:55,audio,culture,,,,
14098,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,0,negative,11-01-2021 06:23,audio,culture,,,,
14099,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,30,positive,14-01-2021 20:09,audio,culture,,,,
14100,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,75,positive,24-07-2020 23:53,audio,culture,,,,
14101,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,10,negative,19-02-2021 13:47,audio,culture,,,,
14102,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,60,positive,10-05-2021 12:11,audio,culture,,,,
14103,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,30,positive,21-07-2020 10:58,audio,culture,,,,
14104,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,60,positive,29-09-2020 20:23,audio,culture,,,,
14105,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,70,positive,23-06-2020 16:59,video,travel,,,,
14106,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,0,negative,26-03-2021 20:02,video,travel,,,,
14107,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,45,positive,02-11-2020 04:34,video,travel,,,,
14108,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,dislike,10,negative,29-01-2021 16:43,video,travel,,,,
14109,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,70,positive,28-03-2021 23:28,video,travel,,,,
14110,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,5,negative,07-10-2020 23:39,video,travel,,,,
14111,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,30,positive,25-02-2021 10:26,video,travel,,,,
14112,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,5,negative,22-12-2020 17:16,video,travel,,,,
14113,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,20,neutral,14-07-2020 23:25,video,travel,,,,
14114,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,70,positive,24-10-2020 10:15,video,travel,,,,
14115,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,60,positive,19-11-2020 14:23,video,travel,,,,
14116,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,60,positive,01-05-2021 18:42,video,travel,,,,
14117,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,15,negative,11-02-2021 07:51,video,travel,,,,
14118,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,heart,60,positive,26-09-2020 20:20,video,travel,,,,
14119,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,20,neutral,28-02-2021 20:09,video,travel,,,,
14120,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,12,negative,17-08-2020 23:59,video,travel,,,,
14121,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,72,positive,31-01-2021 03:54,video,travel,,,,
14122,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,72,positive,26-06-2020 01:28,video,travel,,,,
14123,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,super love,75,positive,15-10-2020 12:08,video,travel,,,,
14124,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,indifferent,20,neutral,05-02-2021 06:09,video,travel,,,,
14125,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,like,50,positive,09-11-2020 08:59,video,travel,,,,
14126,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,45,positive,28-12-2020 23:21,video,travel,,,,
14127,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,70,positive,20-08-2020 21:45,video,travel,,,,
14128,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,cherish,70,positive,27-12-2020 16:22,video,travel,,,,
14129,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,disgust,0,negative,02-09-2020 02:55,video,travel,,,,
14130,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,worried,12,negative,24-08-2020 09:29,video,travel,,,,
14131,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,hate,5,negative,10-10-2020 03:03,video,travel,,,,
14132,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,love,65,positive,02-10-2020 06:27,video,travel,,,,
14133,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,want,70,positive,15-04-2021 01:50,video,travel,,,,
14134,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,30,positive,20-06-2020 00:40,video,travel,,,,
14135,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,intrigued,45,positive,27-09-2020 13:16,video,travel,,,,
14136,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,interested,30,positive,26-03-2021 03:32,video,travel,,,,
14137,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,72,positive,20-01-2021 22:14,video,travel,,,,
14138,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,scared,15,negative,18-06-2021 04:48,video,travel,,,,
14139,9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,adore,72,positive,15-03-2021 02:49,video,travel,,,,
14140,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,5,negative,01-09-2020 06:15,photo,tennis,,,,
14141,e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,35,neutral,27-12-2020 20:53,photo,tennis,,,,
14142,e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,20,neutral,22-12-2020 07:39,photo,tennis,,,,
14143,e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,45,positive,25-04-2021 10:11,photo,tennis,,,,
14144,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,5,negative,23-05-2021 23:40,photo,tennis,,,,
14145,e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,65,positive,12-07-2020 23:15,photo,tennis,,,,
14146,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,75,positive,17-12-2020 11:33,photo,tennis,,,,
14147,e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,70,positive,20-12-2020 23:44,photo,tennis,,,,
14148,e1b4a0fe-5069-4765-8170-ef44ab8f102c,heart,60,positive,24-06-2020 06:55,photo,tennis,,,,
14149,e1b4a0fe-5069-4765-8170-ef44ab8f102c,scared,15,negative,04-02-2021 15:04,photo,tennis,,,,
14150,e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,0,negative,07-04-2021 15:47,photo,tennis,,,,
14151,e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,72,positive,11-01-2021 09:59,photo,tennis,,,,
14152,e1b4a0fe-5069-4765-8170-ef44ab8f102c,indifferent,20,neutral,05-10-2020 16:44,photo,tennis,,,,
14153,e1b4a0fe-5069-4765-8170-ef44ab8f102c,adore,72,positive,22-01-2021 10:07,photo,tennis,,,,
14154,e1b4a0fe-5069-4765-8170-ef44ab8f102c,intrigued,45,positive,27-03-2021 08:24,photo,tennis,,,,
14155,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,12,negative,04-04-2021 00:04,photo,tennis,,,,
14156,e1b4a0fe-5069-4765-8170-ef44ab8f102c,disgust,0,negative,10-01-2021 13:16,photo,tennis,,,,
14157,e1b4a0fe-5069-4765-8170-ef44ab8f102c,love,65,positive,17-11-2020 03:57,photo,tennis,,,,
14158,e1b4a0fe-5069-4765-8170-ef44ab8f102c,worried,12,negative,13-10-2020 16:49,photo,tennis,,,,
14159,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,5,negative,20-10-2020 05:58,photo,tennis,,,,
14160,e1b4a0fe-5069-4765-8170-ef44ab8f102c,cherish,70,positive,06-08-2020 16:56,photo,tennis,,,,
14161,e1b4a0fe-5069-4765-8170-ef44ab8f102c,peeking,35,neutral,25-09-2020 09:21,photo,tennis,,,,
14162,e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,30,positive,05-09-2020 11:19,photo,tennis,,,,
14163,e1b4a0fe-5069-4765-8170-ef44ab8f102c,hate,5,negative,28-04-2021 14:55,photo,tennis,,,,
14164,e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,75,positive,15-07-2020 05:14,photo,tennis,,,,
14165,e1b4a0fe-5069-4765-8170-ef44ab8f102c,want,70,positive,04-01-2021 21:57,photo,tennis,,,,
14166,e1b4a0fe-5069-4765-8170-ef44ab8f102c,dislike,10,negative,14-02-2021 13:02,photo,tennis,,,,
14167,e1b4a0fe-5069-4765-8170-ef44ab8f102c,interested,30,positive,25-03-2021 09:07,photo,tennis,,,,
14168,e1b4a0fe-5069-4765-8170-ef44ab8f102c,like,50,positive,26-04-2021 06:07,photo,tennis,,,,
14169,7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,0,negative,22-09-2020 00:22,video,tennis,,,,
14170,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,15,negative,24-05-2021 05:27,video,tennis,,,,
14171,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,10,negative,23-03-2021 00:47,video,tennis,,,,
14172,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,30,positive,13-10-2020 07:19,video,tennis,,,,
14173,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,70,positive,27-05-2021 20:12,video,tennis,,,,
14174,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,10,negative,22-10-2020 19:28,video,tennis,,,,
14175,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,75,positive,23-08-2020 22:32,video,tennis,,,,
14176,7c4f0389-01a5-4ea8-a643-83414441fe81,like,50,positive,11-11-2020 02:13,video,tennis,,,,
14177,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,15,negative,10-01-2021 01:05,video,tennis,,,,
14178,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,5,negative,01-07-2020 21:07,video,tennis,,,,
14179,7c4f0389-01a5-4ea8-a643-83414441fe81,heart,60,positive,04-11-2020 21:46,video,tennis,,,,
14180,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,75,positive,13-02-2021 22:36,video,tennis,,,,
14181,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,70,positive,21-06-2020 03:20,video,tennis,,,,
14182,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,72,positive,25-07-2020 20:48,video,tennis,,,,
14183,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,70,positive,16-08-2020 10:58,video,tennis,,,,
14184,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,70,positive,31-01-2021 08:48,video,tennis,,,,
14185,7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,35,neutral,29-07-2020 01:15,video,tennis,,,,
14186,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,15,negative,24-07-2020 00:26,video,tennis,,,,
14187,7c4f0389-01a5-4ea8-a643-83414441fe81,want,70,positive,05-04-2021 22:36,video,tennis,,,,
14188,7c4f0389-01a5-4ea8-a643-83414441fe81,love,65,positive,08-10-2020 23:07,video,tennis,,,,
14189,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,70,positive,11-10-2020 01:01,video,tennis,,,,
14190,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,72,positive,12-02-2021 12:50,video,tennis,,,,
14191,7c4f0389-01a5-4ea8-a643-83414441fe81,want,70,positive,16-10-2020 16:49,video,tennis,,,,
14192,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,10,negative,09-07-2020 22:15,video,tennis,,,,
14193,7c4f0389-01a5-4ea8-a643-83414441fe81,super love,75,positive,27-07-2020 13:05,video,tennis,,,,
14194,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,30,positive,16-11-2020 07:35,video,tennis,,,,
14195,7c4f0389-01a5-4ea8-a643-83414441fe81,hate,5,negative,12-04-2021 12:04,video,tennis,,,,
14196,7c4f0389-01a5-4ea8-a643-83414441fe81,like,50,positive,10-11-2020 15:08,video,tennis,,,,
14197,7c4f0389-01a5-4ea8-a643-83414441fe81,like,50,positive,19-09-2020 03:56,video,tennis,,,,
14198,7c4f0389-01a5-4ea8-a643-83414441fe81,want,70,positive,25-01-2021 22:00,video,tennis,,,,
14199,7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,45,positive,11-01-2021 01:50,video,tennis,,,,
14200,7c4f0389-01a5-4ea8-a643-83414441fe81,worried,12,negative,18-05-2021 19:49,video,tennis,,,,
14201,7c4f0389-01a5-4ea8-a643-83414441fe81,intrigued,45,positive,13-12-2020 12:52,video,tennis,,,,
14202,7c4f0389-01a5-4ea8-a643-83414441fe81,love,65,positive,13-08-2020 05:20,video,tennis,,,,
14203,7c4f0389-01a5-4ea8-a643-83414441fe81,interested,30,positive,25-11-2020 11:07,video,tennis,,,,
14204,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,15,negative,07-11-2020 02:47,video,tennis,,,,
14205,7c4f0389-01a5-4ea8-a643-83414441fe81,like,50,positive,30-12-2020 15:54,video,tennis,,,,
14206,7c4f0389-01a5-4ea8-a643-83414441fe81,disgust,0,negative,02-01-2021 22:14,video,tennis,,,,
14207,7c4f0389-01a5-4ea8-a643-83414441fe81,peeking,35,neutral,28-11-2020 18:49,video,tennis,,,,
14208,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,72,positive,28-08-2020 09:32,video,tennis,,,,
14209,7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,10,negative,05-04-2021 01:18,video,tennis,,,,
14210,7c4f0389-01a5-4ea8-a643-83414441fe81,love,65,positive,20-08-2020 15:49,video,tennis,,,,
14211,7c4f0389-01a5-4ea8-a643-83414441fe81,scared,15,negative,24-12-2020 14:27,video,tennis,,,,
14212,7c4f0389-01a5-4ea8-a643-83414441fe81,adore,72,positive,05-11-2020 21:22,video,tennis,,,,
14213,7c4f0389-01a5-4ea8-a643-83414441fe81,like,50,positive,20-01-2021 19:08,video,tennis,,,,
14214,7c4f0389-01a5-4ea8-a643-83414441fe81,indifferent,20,neutral,26-06-2020 20:54,video,tennis,,,,
14215,7c4f0389-01a5-4ea8-a643-83414441fe81,cherish,70,positive,31-08-2020 09:13,video,tennis,,,,
14216,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,0,negative,15-12-2020 22:15,photo,studying,,,,
14217,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,45,positive,20-02-2021 12:04,photo,studying,,,,
14218,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,65,positive,25-10-2020 10:10,photo,studying,,,,
14219,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,60,positive,27-12-2020 22:32,photo,studying,,,,
14220,584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,5,negative,20-06-2020 14:48,photo,studying,,,,
14221,584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,70,positive,05-02-2021 23:44,photo,studying,,,,
14222,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,60,positive,24-07-2020 00:26,photo,studying,,,,
14223,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,45,positive,02-10-2020 22:36,photo,studying,,,,
14224,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,15,negative,19-11-2020 21:52,photo,studying,,,,
14225,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,0,negative,01-07-2020 17:09,photo,studying,,,,
14226,584211e8-3ca9-41a7-aeea-1d308bda53fd,peeking,35,neutral,05-06-2021 12:29,photo,studying,,,,
14227,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,15,negative,03-12-2020 18:50,photo,studying,,,,
14228,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,65,positive,27-06-2020 22:47,photo,studying,,,,
14229,584211e8-3ca9-41a7-aeea-1d308bda53fd,like,50,positive,27-03-2021 00:46,photo,studying,,,,
14230,584211e8-3ca9-41a7-aeea-1d308bda53fd,adore,72,positive,30-06-2020 12:35,photo,studying,,,,
14231,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,60,positive,19-10-2020 11:51,photo,studying,,,,
14232,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,0,negative,19-01-2021 19:15,photo,studying,,,,
14233,584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,70,positive,04-02-2021 14:58,photo,studying,,,,
14234,584211e8-3ca9-41a7-aeea-1d308bda53fd,worried,12,negative,18-04-2021 00:31,photo,studying,,,,
14235,584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,10,negative,13-06-2021 15:32,photo,studying,,,,
14236,584211e8-3ca9-41a7-aeea-1d308bda53fd,peeking,35,neutral,21-12-2020 15:50,photo,studying,,,,
14237,584211e8-3ca9-41a7-aeea-1d308bda53fd,heart,60,positive,15-08-2020 19:40,photo,studying,,,,
14238,584211e8-3ca9-41a7-aeea-1d308bda53fd,interested,30,positive,03-06-2021 05:07,photo,studying,,,,
14239,584211e8-3ca9-41a7-aeea-1d308bda53fd,worried,12,negative,22-04-2021 20:37,photo,studying,,,,
14240,584211e8-3ca9-41a7-aeea-1d308bda53fd,super love,75,positive,24-05-2021 16:34,photo,studying,,,,
14241,584211e8-3ca9-41a7-aeea-1d308bda53fd,hate,5,negative,25-09-2020 20:12,photo,studying,,,,
14242,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,65,positive,28-12-2020 20:12,photo,studying,,,,
14243,584211e8-3ca9-41a7-aeea-1d308bda53fd,interested,30,positive,12-03-2021 04:32,photo,studying,,,,
14244,584211e8-3ca9-41a7-aeea-1d308bda53fd,interested,30,positive,17-02-2021 20:08,photo,studying,,,,
14245,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,65,positive,20-04-2021 13:26,photo,studying,,,,
14246,584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,10,negative,09-06-2021 02:03,photo,studying,,,,
14247,584211e8-3ca9-41a7-aeea-1d308bda53fd,adore,72,positive,23-07-2020 07:56,photo,studying,,,,
14248,584211e8-3ca9-41a7-aeea-1d308bda53fd,love,65,positive,16-11-2020 04:02,photo,studying,,,,
14249,584211e8-3ca9-41a7-aeea-1d308bda53fd,disgust,0,negative,02-05-2021 07:12,photo,studying,,,,
14250,584211e8-3ca9-41a7-aeea-1d308bda53fd,want,70,positive,22-04-2021 06:54,photo,studying,,,,
14251,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,15,negative,16-08-2020 13:42,photo,studying,,,,
14252,584211e8-3ca9-41a7-aeea-1d308bda53fd,intrigued,45,positive,17-09-2020 22:12,photo,studying,,,,
14253,584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,10,negative,14-06-2021 21:41,photo,studying,,,,
14254,584211e8-3ca9-41a7-aeea-1d308bda53fd,scared,15,negative,02-05-2021 13:38,photo,studying,,,,
14255,584211e8-3ca9-41a7-aeea-1d308bda53fd,cherish,70,positive,30-09-2020 07:06,photo,studying,,,,
14256,d05568a5-a7bf-4235-9b63-1e2233adf9a8,peeking,35,neutral,07-08-2020 00:24,photo,technology,,,,
14257,d05568a5-a7bf-4235-9b63-1e2233adf9a8,peeking,35,neutral,13-04-2021 16:27,photo,technology,,,,
14258,d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,20,neutral,12-03-2021 10:42,photo,technology,,,,
14259,d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,70,positive,04-11-2020 10:10,photo,technology,,,,
14260,d05568a5-a7bf-4235-9b63-1e2233adf9a8,hate,5,negative,19-01-2021 14:04,photo,technology,,,,
14261,d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,0,negative,27-09-2020 01:19,photo,technology,,,,
14262,d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,60,positive,24-09-2020 23:16,photo,technology,,,,
14263,d05568a5-a7bf-4235-9b63-1e2233adf9a8,heart,60,positive,02-06-2021 13:29,photo,technology,,,,
14264,d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,70,positive,01-11-2020 20:29,photo,technology,,,,
14265,d05568a5-a7bf-4235-9b63-1e2233adf9a8,disgust,0,negative,03-04-2021 03:37,photo,technology,,,,
14266,d05568a5-a7bf-4235-9b63-1e2233adf9a8,adore,72,positive,28-07-2020 00:12,photo,technology,,,,
14267,d05568a5-a7bf-4235-9b63-1e2233adf9a8,intrigued,45,positive,05-04-2021 22:38,photo,technology,,,,
14268,d05568a5-a7bf-4235-9b63-1e2233adf9a8,want,70,positive,17-08-2020 11:03,photo,technology,,,,
14269,d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,70,positive,12-03-2021 16:12,photo,technology,,,,
14270,d05568a5-a7bf-4235-9b63-1e2233adf9a8,indifferent,20,neutral,21-02-2021 10:21,photo,technology,,,,
14271,d05568a5-a7bf-4235-9b63-1e2233adf9a8,like,50,positive,03-03-2021 08:38,photo,technology,,,,
14272,d05568a5-a7bf-4235-9b63-1e2233adf9a8,cherish,70,positive,19-07-2020 08:07,photo,technology,,,,
14273,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,5,negative,20-01-2021 10:50,video,animals,,,,
14274,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,72,positive,12-08-2020 15:46,video,animals,,,,
14275,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,5,negative,05-10-2020 12:58,video,animals,,,,
14276,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,50,positive,05-06-2021 19:48,video,animals,,,,
14277,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,10,negative,21-11-2020 06:15,video,animals,,,,
14278,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,50,positive,30-01-2021 03:43,video,animals,,,,
14279,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,30,positive,18-08-2020 04:04,video,animals,,,,
14280,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,45,positive,19-08-2020 03:45,video,animals,,,,
14281,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,5,negative,16-06-2021 10:33,video,animals,,,,
14282,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,65,positive,30-06-2020 01:43,video,animals,,,,
14283,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,peeking,35,neutral,30-01-2021 04:23,video,animals,,,,
14284,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,15,negative,09-08-2020 15:37,video,animals,,,,
14285,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,70,positive,11-08-2020 16:04,video,animals,,,,
14286,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,72,positive,26-02-2021 19:55,video,animals,,,,
14287,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,20,neutral,27-02-2021 08:55,video,animals,,,,
14288,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12,negative,14-05-2021 16:32,video,animals,,,,
14289,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,72,positive,17-08-2020 17:27,video,animals,,,,
14290,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12,negative,14-12-2020 05:26,video,animals,,,,
14291,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,65,positive,07-08-2020 13:13,video,animals,,,,
14292,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,45,positive,30-03-2021 07:52,video,animals,,,,
14293,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,15,negative,17-04-2021 11:31,video,animals,,,,
14294,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,20,neutral,09-12-2020 07:57,video,animals,,,,
14295,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,50,positive,19-11-2020 09:20,video,animals,,,,
14296,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,75,positive,07-12-2020 22:44,video,animals,,,,
14297,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,75,positive,23-12-2020 00:10,video,animals,,,,
14298,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,cherish,70,positive,12-02-2021 14:03,video,animals,,,,
14299,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,20,neutral,22-01-2021 18:33,video,animals,,,,
14300,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,70,positive,20-12-2020 00:51,video,animals,,,,
14301,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,70,positive,25-12-2020 03:59,video,animals,,,,
14302,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,75,positive,10-11-2020 20:23,video,animals,,,,
14303,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,10,negative,18-06-2020 17:24,video,animals,,,,
14304,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,72,positive,10-04-2021 06:08,video,animals,,,,
14305,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,30,positive,28-06-2020 09:21,video,animals,,,,
14306,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12,negative,12-04-2021 22:25,video,animals,,,,
14307,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,20,neutral,17-04-2021 19:19,video,animals,,,,
14308,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12,negative,13-07-2020 00:09,video,animals,,,,
14309,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,75,positive,09-01-2021 10:38,video,animals,,,,
14310,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,5,negative,15-06-2021 20:02,video,animals,,,,
14311,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,75,positive,22-09-2020 00:08,video,animals,,,,
14312,f8119ef8-1f00-49e4-b468-86dd64042053,want,70,positive,29-04-2021 09:40,photo,culture,,,,
14313,f8119ef8-1f00-49e4-b468-86dd64042053,intrigued,45,positive,18-11-2020 03:00,photo,culture,,,,
14314,f8119ef8-1f00-49e4-b468-86dd64042053,heart,60,positive,12-10-2020 22:18,photo,culture,,,,
14315,f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,20,neutral,02-08-2020 02:01,photo,culture,,,,
14316,f8119ef8-1f00-49e4-b468-86dd64042053,want,70,positive,29-05-2021 20:09,photo,culture,,,,
14317,f8119ef8-1f00-49e4-b468-86dd64042053,love,65,positive,20-06-2020 19:33,photo,culture,,,,
14318,f8119ef8-1f00-49e4-b468-86dd64042053,hate,5,negative,07-06-2021 22:55,photo,culture,,,,
14319,f8119ef8-1f00-49e4-b468-86dd64042053,hate,5,negative,30-08-2020 10:26,photo,culture,,,,
14320,f8119ef8-1f00-49e4-b468-86dd64042053,adore,72,positive,27-11-2020 14:05,photo,culture,,,,
14321,f8119ef8-1f00-49e4-b468-86dd64042053,dislike,10,negative,13-01-2021 04:41,photo,culture,,,,
14322,f8119ef8-1f00-49e4-b468-86dd64042053,like,50,positive,18-09-2020 23:54,photo,culture,,,,
14323,f8119ef8-1f00-49e4-b468-86dd64042053,scared,15,negative,22-09-2020 06:01,photo,culture,,,,
14324,f8119ef8-1f00-49e4-b468-86dd64042053,dislike,10,negative,04-05-2021 10:47,photo,culture,,,,
